,N_agents,l,Run,n,k,worst_agent,average_agent,top_agent,run_id,team_type,Cdiversity,NPdiversity,solution,team
771,10,12,2000,2000,3,84.07477965762246,85.24953940191546,86.34494034955397,1344,random,1.0,0.9407407407407408,96.29130163858925,85.31148093280707
772,10,12,2000,2000,3,84.07875687487068,85.38072334104605,86.49378643676832,1211,best,0.6666666666666666,0.7925925925925926,95.23040306226808,86.32875215518754
773,10,12,2000,2000,3,84.07875687487068,85.38072334104605,86.49378643676832,1211,random,1.0,0.9111111111111111,89.07955658801242,85.44522194324871
774,10,12,2000,2000,3,84.07877083035206,85.45635931281389,86.56771848303379,1351,best,0.5833333333333334,0.8666666666666667,88.1461514583274,86.42495158004957
775,10,12,2000,2000,3,84.07877083035206,85.45635931281389,86.56771848303379,1351,random,1.0,0.9481481481481482,99.16770088244725,85.32224602367766
776,10,12,2000,2000,3,84.07877201462763,85.44701328062406,86.68989034636101,1054,best,0.5833333333333334,0.837037037037037,94.64672847066049,86.44611374305734
777,10,12,2000,2000,3,84.07877201462763,85.44701328062406,86.68989034636101,1054,random,1.0,0.9481481481481482,76.80205955514461,85.46751878836353
778,10,12,2000,2000,3,84.08091099816986,85.48613848765346,86.45568547477002,1428,best,0.75,0.9259259259259259,95.84599859200871,86.40345660890198
779,10,12,2000,2000,3,84.08091099816986,85.48613848765346,86.45568547477002,1428,random,0.9166666666666666,0.9111111111111111,94.76857444204728,85.41930008996981
780,10,12,2000,2000,3,84.08421916018737,85.37380970521079,86.62573857845042,1043,best,0.4166666666666667,0.8222222222222222,84.97962574935114,86.54096995492942
781,10,12,2000,2000,3,84.08421916018737,85.37380970521079,86.62573857845042,1043,random,0.9166666666666666,0.9185185185185185,98.72864079494171,85.30285257970102
782,10,12,2000,2000,3,84.0850035114885,85.42195560756852,86.87825349982039,1307,best,0.4166666666666667,0.762962962962963,96.59573578843369,86.76956428879379
783,10,12,2000,2000,3,84.0850035114885,85.42195560756852,86.87825349982039,1307,random,1.0,0.9407407407407408,77.87660551109084,85.45007471021874
784,10,12,2000,2000,3,84.08654254016407,85.65491671083842,86.55611743920583,1128,best,0.9166666666666666,0.8962962962962963,94.70923625093198,86.50696023320307
785,10,12,2000,2000,3,84.08654254016407,85.65491671083842,86.55611743920583,1128,random,0.9166666666666666,0.8962962962962963,89.69155464055588,85.68819182878758
786,10,12,2000,2000,3,84.0866994412997,85.3573768337287,86.54072814162828,1053,best,0.6666666666666666,0.8074074074074074,85.98989280292396,86.46145203194469
787,10,12,2000,2000,3,84.0866994412997,85.3573768337287,86.54072814162828,1053,random,0.8333333333333334,0.9111111111111111,83.3421753919887,85.69082665146637
788,10,12,2000,2000,3,84.08730144096144,85.27073570769201,86.59171216819833,1239,best,0.3333333333333333,0.7777777777777778,98.64573421516101,86.42781456842357
789,10,12,2000,2000,3,84.08730144096144,85.27073570769201,86.59171216819833,1239,random,0.9166666666666666,0.8888888888888888,86.54533733103304,85.24633173978259
790,10,12,2000,2000,3,84.10368988489661,85.41215873745438,86.77190708106288,1450,best,0.6666666666666666,0.837037037037037,99.9191377308412,86.56507093312281
791,10,12,2000,2000,3,84.10368988489661,85.41215873745438,86.77190708106288,1450,random,0.9166666666666666,0.8888888888888888,99.26657753843334,85.33139320231597
792,10,12,2000,2000,3,84.10518242976939,85.38651295489778,86.70517944892626,1444,best,0.5833333333333334,0.8592592592592593,98.78173940629298,86.59825381165102
793,10,12,2000,2000,3,84.10518242976939,85.38651295489778,86.70517944892626,1444,random,0.8333333333333334,0.9407407407407408,77.73896236684435,85.48711748785746
794,10,12,2000,2000,3,84.105627506355,85.20466256767308,86.1336026451419,1387,best,0.75,0.8888888888888888,95.73514854606063,86.01395493839514
795,10,12,2000,2000,3,84.105627506355,85.20466256767308,86.1336026451419,1387,random,0.9166666666666666,0.9333333333333333,85.5707395865279,85.1782499615282
796,10,12,2000,2000,3,84.10828314874848,85.3808174230593,86.55945556238147,1161,best,0.8333333333333334,0.8666666666666667,94.59237138731287,86.28125040045742
797,10,12,2000,2000,3,84.10828314874848,85.3808174230593,86.55945556238147,1161,random,1.0,0.8962962962962963,98.40730295072933,85.40050925407611
798,10,12,2000,2000,3,84.12060124987903,85.81612168928079,87.11260178596098,1456,best,0.4166666666666667,0.8074074074074074,71.33374434774417,86.9815369854063
799,10,12,2000,2000,3,84.12060124987903,85.81612168928079,87.11260178596098,1456,random,0.9166666666666666,0.9481481481481482,97.72397640214004,85.56584879446882
800,10,12,2000,2000,3,84.12488650455448,85.20437232894061,86.2441773900519,1101,best,0.75,0.8666666666666667,89.61947447548486,86.12641621405157
801,10,12,2000,2000,3,84.12488650455448,85.20437232894061,86.2441773900519,1101,random,0.8333333333333334,0.9185185185185185,99.35627383848167,85.16420917601695
802,10,12,2000,2000,3,84.12594783994915,85.26922970366498,86.52583397973396,1309,best,0.5833333333333334,0.8074074074074074,94.18663179053456,86.29316826471614
803,10,12,2000,2000,3,84.12594783994915,85.26922970366498,86.52583397973396,1309,random,0.9166666666666666,0.9111111111111111,91.46399832397479,85.17731583476294
804,10,12,2000,2000,3,84.12772858885008,85.30350599467609,86.55394236212693,1060,best,0.5,0.8148148148148148,96.12860970543697,86.34495815375163
805,10,12,2000,2000,3,84.12772858885008,85.30350599467609,86.55394236212693,1060,random,1.0,0.9407407407407408,95.95997732114174,85.41735825874514
806,10,12,2000,2000,3,84.13204444930254,85.45502187972428,86.57870075536576,1391,best,0.75,0.9111111111111111,96.52495931629198,86.41434995181902
807,10,12,2000,2000,3,84.13204444930254,85.45502187972428,86.57870075536576,1391,random,1.0,0.9407407407407408,97.74563316731664,85.36050584738473
808,10,12,2000,2000,3,84.13538384679791,85.60521986332414,86.71493543898843,1427,best,0.6666666666666666,0.9037037037037037,97.20665439132016,86.60045467517423
809,10,12,2000,2000,3,84.13538384679791,85.60521986332414,86.71493543898843,1427,random,0.9166666666666666,0.9185185185185185,92.26474464389442,85.65445457708839
810,10,12,2000,2000,3,84.13867319326066,85.36451791067017,86.34435298642668,1251,best,0.5833333333333334,0.8222222222222222,57.40501111040789,86.26680258505736
811,10,12,2000,2000,3,84.13867319326066,85.36451791067017,86.34435298642668,1251,random,0.8333333333333334,0.9259259259259259,97.83805675526256,85.52011123283859
812,10,12,2000,2000,3,84.14310387424457,85.72856313114163,86.91076398028935,1220,best,0.6666666666666666,0.8666666666666667,94.75623514825936,86.69192758024964
813,10,12,2000,2000,3,84.14310387424457,85.72856313114163,86.91076398028935,1220,random,0.9166666666666666,0.9259259259259259,88.12880427457405,85.8413806828924
814,10,12,2000,2000,3,84.14328166877944,85.39768041354037,86.3206136164942,1036,best,0.75,0.8074074074074074,98.0784863353234,86.2639809632175
815,10,12,2000,2000,3,84.14328166877944,85.39768041354037,86.3206136164942,1036,random,0.9166666666666666,0.8962962962962963,97.76840845913466,85.54697324547763
816,10,12,2000,2000,3,84.14476626678207,85.58785415173831,86.73325035044383,1086,best,0.5,0.7999999999999999,99.13027191738539,86.5302063196735
817,10,12,2000,2000,3,84.14476626678207,85.58785415173831,86.73325035044383,1086,random,0.9166666666666666,0.9407407407407408,96.17692062217355,85.67697528680951
818,10,12,2000,2000,3,84.15055388075868,85.62751265729023,86.58959358823383,1062,best,0.9166666666666666,0.8962962962962963,99.54563098522881,86.49462961390641
819,10,12,2000,2000,3,84.15055388075868,85.62751265729023,86.58959358823383,1062,random,1.0,0.9185185185185185,97.65537437341854,85.42229374551167
820,10,12,2000,2000,3,84.15112754970693,85.27812407786304,86.50508687913133,1322,best,0.6666666666666666,0.837037037037037,97.61424932885271,86.30591890036219
821,10,12,2000,2000,3,84.15112754970693,85.27812407786304,86.50508687913133,1322,random,1.0,0.9259259259259259,96.18688729037113,85.19094931251763
822,10,12,2000,2000,3,84.16850557024355,85.53499943086048,86.71398410779233,1154,best,0.5,0.8074074074074074,85.83382971041662,86.59389943621542
823,10,12,2000,2000,3,84.16850557024355,85.53499943086048,86.71398410779233,1154,random,1.0,0.9185185185185185,93.00949832206805,85.55878877168664
824,10,12,2000,2000,3,84.1715196011935,85.46204020355391,86.52516813852773,1231,best,0.5,0.7999999999999999,75.32477730521704,86.39704509599423
825,10,12,2000,2000,3,84.1715196011935,85.46204020355391,86.52516813852773,1231,random,1.0,0.9259259259259259,92.26985819802528,85.54721945651993
826,10,12,2000,2000,3,84.1763921366048,85.64168885970439,86.68080019499698,1113,best,0.6666666666666666,0.8222222222222222,96.81800611802228,86.54463907809954
827,10,12,2000,2000,3,84.1763921366048,85.64168885970439,86.68080019499698,1113,random,0.9166666666666666,0.8962962962962963,96.4529591877278,85.65192128834842
828,10,12,2000,2000,3,84.17705634098004,85.48082523275338,86.67574593379618,1368,best,0.5833333333333334,0.8296296296296296,93.40699056234996,86.5151438442093
829,10,12,2000,2000,3,84.17705634098004,85.48082523275338,86.67574593379618,1368,random,0.9166666666666666,0.9185185185185185,98.33871824137253,85.56449506926259
830,10,12,2000,2000,3,84.18615411058997,85.5263600115344,86.64483890192712,1417,best,0.5833333333333334,0.8296296296296296,92.35785521492735,86.48800768483561
831,10,12,2000,2000,3,84.18615411058997,85.5263600115344,86.64483890192712,1417,random,0.9166666666666666,0.8888888888888888,96.12279838394385,85.5599059595653
832,10,12,2000,2000,3,84.19032989798595,85.6399406334299,86.85204409120153,1089,best,0.5833333333333334,0.8074074074074074,98.41691770472227,86.64689856210653
833,10,12,2000,2000,3,84.19032989798595,85.6399406334299,86.85204409120153,1089,random,1.0,0.9481481481481482,94.81521506829867,85.89711439314156
834,10,12,2000,2000,3,84.19396711029573,85.7235747500571,86.87833906687337,1061,best,0.5,0.8444444444444444,97.86893467680726,86.74898275014802
835,10,12,2000,2000,3,84.19396711029573,85.7235747500571,86.87833906687337,1061,random,1.0,0.9259259259259259,93.28114520164355,85.82880654961232
836,10,12,2000,2000,3,84.19681358718204,85.67166214840032,86.86942177822179,1311,best,0.5833333333333334,0.8518518518518519,86.62408108492095,86.72584220948168
837,10,12,2000,2000,3,84.19681358718204,85.67166214840032,86.86942177822179,1311,random,0.9166666666666666,0.9185185185185185,91.08491973746229,85.6553427222854
838,10,12,2000,2000,3,84.19867869437753,85.75511682508716,87.58656498826576,1371,best,0.4166666666666667,0.7999999999999999,76.27307824324481,87.326345323973
839,10,12,2000,2000,3,84.19867869437753,85.75511682508716,87.58656498826576,1371,random,1.0,0.9185185185185185,95.68084654554804,85.73773713809771
840,10,12,2000,2000,3,84.22260331020551,85.56019345499959,86.67014594383933,1228,best,0.6666666666666666,0.8444444444444444,97.22530914506875,86.58278037338081
841,10,12,2000,2000,3,84.22260331020551,85.56019345499959,86.67014594383933,1228,random,1.0,0.9333333333333333,85.21503361759667,85.43987387605509
842,10,12,2000,2000,3,84.22393367433259,85.58623112516702,86.67759835519804,1190,best,0.6666666666666666,0.8666666666666667,96.87910554247267,86.51097116838264
843,10,12,2000,2000,3,84.22393367433259,85.58623112516702,86.67759835519804,1190,random,0.9166666666666666,0.9111111111111111,91.20308774009254,85.58908036538277
844,10,12,2000,2000,3,84.23996473743098,85.64085303128408,86.88780021169072,1312,best,0.5,0.7111111111111111,95.13545037439282,86.71005138227743
845,10,12,2000,2000,3,84.23996473743098,85.64085303128408,86.88780021169072,1312,random,0.8333333333333334,0.9037037037037037,97.80966869333405,85.67609801899243
846,10,12,2000,2000,3,84.24424061843987,85.58455183897198,86.61991789714104,1461,best,0.8333333333333334,0.9111111111111111,98.62298822245313,86.5085219865144
847,10,12,2000,2000,3,84.24424061843987,85.58455183897198,86.61991789714104,1461,random,0.8333333333333334,0.9111111111111111,97.44329955681798,85.68029486707758
848,10,12,2000,2000,3,84.25720315180497,85.55818995803166,86.58887363676784,1486,best,0.5833333333333334,0.837037037037037,97.53548818274442,86.5041763900507
849,10,12,2000,2000,3,84.25720315180497,85.55818995803166,86.58887363676784,1486,random,1.0,0.9481481481481482,98.68924536082025,85.57347840909138
850,10,12,2000,2000,3,84.2573152214265,85.50336673084936,86.52565297805437,1458,best,0.6666666666666666,0.8666666666666667,88.81389707946789,86.44785055342693
851,10,12,2000,2000,3,84.2573152214265,85.50336673084936,86.52565297805437,1458,random,1.0,0.8962962962962963,95.76619132617792,85.53645357708234
852,10,12,2000,2000,3,84.25955268627689,85.55266655487472,86.71573827225036,1218,best,0.4166666666666667,0.8222222222222222,88.97516730181738,86.56043272420528
853,10,12,2000,2000,3,84.25955268627689,85.55266655487472,86.71573827225036,1218,random,1.0,0.9333333333333333,96.03589836168777,85.75988497969563
854,10,12,2000,2000,3,84.26653019245556,85.61620136108174,86.76185421354234,1362,best,0.75,0.8740740740740741,77.61095482776084,86.6689653064436
855,10,12,2000,2000,3,84.26653019245556,85.61620136108174,86.76185421354234,1362,random,1.0,0.9407407407407408,95.03502495683884,85.40938839945355
856,10,12,2000,2000,3,84.26765705680573,85.69321258052081,86.98018151632499,1029,best,0.6666666666666666,0.8592592592592593,91.16220542901566,86.6760837555043
857,10,12,2000,2000,3,84.26765705680573,85.69321258052081,86.98018151632499,1029,random,0.8333333333333334,0.9333333333333333,82.53405401780455,85.81520969820218
858,10,12,2000,2000,3,84.27403448348669,85.48234830553046,86.75532529050979,1377,best,0.75,0.8518518518518519,97.37664199005145,86.5482103586396
859,10,12,2000,2000,3,84.27403448348669,85.48234830553046,86.75532529050979,1377,random,0.9166666666666666,0.9259259259259259,78.64933112256965,85.41608265725314
860,10,12,2000,2000,3,84.27864135343711,85.75864835180784,86.86052183404287,1454,best,0.5,0.8074074074074074,77.4129875362585,86.7496724976132
861,10,12,2000,2000,3,84.27864135343711,85.75864835180784,86.86052183404287,1454,random,0.9166666666666666,0.8962962962962963,96.05207130797385,85.72499212351855
862,10,12,2000,2000,3,84.27899344328146,85.58824023013558,86.81215930575212,1121,best,0.5833333333333334,0.8296296296296296,93.09182487101846,86.69339799318084
863,10,12,2000,2000,3,84.27899344328146,85.58824023013558,86.81215930575212,1121,random,0.8333333333333334,0.8518518518518519,88.49850485465788,85.43443452938378
864,10,12,2000,2000,3,84.28016286545554,85.46552964611773,86.58984290312587,1301,best,0.75,0.837037037037037,90.63663656885007,86.46812491340224
865,10,12,2000,2000,3,84.28016286545554,85.46552964611773,86.58984290312587,1301,random,0.8333333333333334,0.8962962962962963,91.8489677517911,85.55234777564598
866,10,12,2000,2000,3,84.28377264872488,85.54454247209415,86.68588604000814,1269,best,0.8333333333333334,0.8814814814814814,82.58568356870202,86.57770024235347
867,10,12,2000,2000,3,84.28377264872488,85.54454247209415,86.68588604000814,1269,random,0.9166666666666666,0.9111111111111111,95.55647724760885,85.64452673682301
868,10,12,2000,2000,3,84.29444996545415,85.69278141294839,86.82133583055739,1273,best,0.6666666666666666,0.9037037037037037,80.97013924600522,86.74508317753428
869,10,12,2000,2000,3,84.29444996545415,85.69278141294839,86.82133583055739,1273,random,1.0,0.9407407407407408,97.01877809366069,85.65300796630781
870,10,12,2000,2000,3,84.30116695074747,85.56070258460176,86.7722200167165,1007,best,0.6666666666666666,0.7851851851851852,87.40807774361784,86.57991348517582
871,10,12,2000,2000,3,84.30116695074747,85.56070258460176,86.7722200167165,1007,random,0.9166666666666666,0.8740740740740741,98.464421064294,85.45067846913955
872,10,12,2000,2000,3,84.30888766291098,85.63571558637616,86.93757792230753,1303,best,0.5833333333333334,0.8296296296296296,86.30326395705386,86.75186138045083
873,10,12,2000,2000,3,84.30888766291098,85.63571558637616,86.93757792230753,1303,random,0.8333333333333334,0.8296296296296296,87.69555068298155,85.68026091705784
874,10,12,2000,2000,3,84.30908640331047,85.42177231779775,86.71835095088737,1114,best,0.5,0.7999999999999999,82.18110985297295,86.5958793831746
875,10,12,2000,2000,3,84.30908640331047,85.42177231779775,86.71835095088737,1114,random,1.0,0.8814814814814814,96.09399761512366,85.40953820961678
876,10,12,2000,2000,3,84.32349839480455,85.48810832688899,86.65170855982271,1318,best,0.5,0.8962962962962963,98.19531133771498,86.56076188844258
877,10,12,2000,2000,3,84.32349839480455,85.48810832688899,86.65170855982271,1318,random,0.9166666666666666,0.8814814814814814,97.48739034720806,85.41112958289509
878,10,12,2000,2000,3,84.33139529427642,85.76798138798925,87.01308971250944,1292,best,0.5833333333333334,0.8888888888888888,93.03215510330467,86.85638245383437
879,10,12,2000,2000,3,84.33139529427642,85.76798138798925,87.01308971250944,1292,random,1.0,0.9333333333333333,97.74210033396731,85.68938695060447
880,10,12,2000,2000,3,84.3314299367456,85.60398518625256,86.8367927424911,1338,best,0.5833333333333334,0.8592592592592593,90.81037193175366,86.65089976603082
881,10,12,2000,2000,3,84.3314299367456,85.60398518625256,86.8367927424911,1338,random,1.0,0.9037037037037037,98.56371469804348,85.49297499886603
882,10,12,2000,2000,3,84.35742797139154,85.55184320681785,86.67563447856281,1439,best,0.5833333333333334,0.7851851851851852,91.5368994834523,86.57730547661822
883,10,12,2000,2000,3,84.35742797139154,85.55184320681785,86.67563447856281,1439,random,1.0,0.9333333333333333,98.99222643864545,85.56057399006916
884,10,12,2000,2000,3,84.36132730863297,85.57779905755461,86.69378808142025,1455,best,0.75,0.8888888888888888,90.53703833432887,86.5527864664931
885,10,12,2000,2000,3,84.36132730863297,85.57779905755461,86.69378808142025,1455,random,0.9166666666666666,0.9555555555555556,94.83086172831875,85.64556960491318
886,10,12,2000,2000,3,84.36215047522788,85.48969929675728,86.35159031238749,1088,best,0.5833333333333334,0.8666666666666667,84.46097264591839,86.28567692402333
887,10,12,2000,2000,3,84.36215047522788,85.48969929675728,86.35159031238749,1088,random,1.0,0.9259259259259259,66.53250686674677,85.43432886834283
888,10,12,2000,2000,3,84.36570145651068,85.59403501860915,86.61710146416519,1042,best,0.6666666666666666,0.8518518518518519,97.24774726107196,86.51771600034496
889,10,12,2000,2000,3,84.36570145651068,85.59403501860915,86.61710146416519,1042,random,0.9166666666666666,0.9259259259259259,93.1127029986143,85.72903242717689
890,10,12,2000,2000,3,84.36627346086983,85.575150612092,86.75661928398252,1499,best,0.5833333333333334,0.8074074074074074,95.44583681981695,86.59981869176237
891,10,12,2000,2000,3,84.36627346086983,85.575150612092,86.75661928398252,1499,random,1.0,0.9111111111111111,99.7517974684136,85.5135507138658
892,10,12,2000,2000,3,84.36814237505716,85.61686956426999,87.26158172119078,1355,best,0.4166666666666667,0.8074074074074074,89.61775693335271,86.99477252529466
893,10,12,2000,2000,3,84.36814237505716,85.61686956426999,87.26158172119078,1355,random,1.0,0.8888888888888888,99.96025836741592,85.7795248814542
894,10,12,2000,2000,3,84.37599331365371,85.38067028013445,86.3519795315235,1402,best,0.8333333333333334,0.8888888888888888,96.2679267880175,86.22752768212534
895,10,12,2000,2000,3,84.37599331365371,85.38067028013445,86.3519795315235,1402,random,0.9166666666666666,0.9333333333333333,96.14793329827899,85.30498621123876
896,10,12,2000,2000,3,84.37621516767102,85.80428561988131,86.77626884732632,1116,best,0.5833333333333334,0.8592592592592593,99.99938459652496,86.70494874881857
897,10,12,2000,2000,3,84.37621516767102,85.80428561988131,86.77626884732632,1116,random,1.0,0.9185185185185185,97.55151719641265,85.63384412542072
898,10,12,2000,2000,3,84.38478980466692,85.6830002113813,87.0438094125507,1421,best,0.75,0.8666666666666667,96.75486836372443,86.77288630971233
899,10,12,2000,2000,3,84.38478980466692,85.6830002113813,87.0438094125507,1421,random,1.0,0.9185185185185185,99.54885000542993,85.59999505080566
900,10,12,2000,2000,3,84.39878521104518,85.79332694036094,87.19410206330372,1489,best,0.4166666666666667,0.7999999999999999,98.85798230107272,86.87709961222005
901,10,12,2000,2000,3,84.39878521104518,85.79332694036094,87.19410206330372,1489,random,0.9166666666666666,0.9111111111111111,95.64819348753936,85.96050937290664
902,10,12,2000,2000,3,84.43124871931121,85.612720580645,86.85705007193054,1329,best,0.5833333333333334,0.837037037037037,68.45600833107365,86.64886451917333
903,10,12,2000,2000,3,84.43124871931121,85.612720580645,86.85705007193054,1329,random,0.9166666666666666,0.8814814814814814,98.65410906807915,85.796337838423
904,10,12,2000,2000,3,84.44471058987847,85.55073144997735,86.69022707729293,1492,best,0.5833333333333334,0.8888888888888888,95.09357965429103,86.51699638729205
905,10,12,2000,2000,3,84.44471058987847,85.55073144997735,86.69022707729293,1492,random,0.8333333333333334,0.8888888888888888,89.8502887182323,85.45090945996736
906,10,12,2000,2000,3,84.46000604894313,85.84047789031324,87.05887505891725,1474,best,0.5833333333333334,0.8518518518518519,99.1693273235451,86.98065055348647
907,10,12,2000,2000,3,84.46000604894313,85.84047789031324,87.05887505891725,1474,random,0.9166666666666666,0.9185185185185185,99.91887555972282,85.87079627409307
908,10,12,2000,2000,3,84.46263680117414,85.89287449270749,87.04095637315406,1342,best,0.5,0.8592592592592593,97.28604027720684,86.88677415523327
909,10,12,2000,2000,3,84.46263680117414,85.89287449270749,87.04095637315406,1342,random,0.8333333333333334,0.8888888888888888,96.27968691194468,85.60615615411125
910,10,12,2000,2000,3,84.46422646211225,85.70132098793066,86.92825804874282,1242,best,0.6666666666666666,0.8592592592592593,93.7335622490243,86.7494042935476
911,10,12,2000,2000,3,84.46422646211225,85.70132098793066,86.92825804874282,1242,random,0.9166666666666666,0.9185185185185185,99.69372788739447,85.6715491676047
912,10,12,2000,2000,3,84.46681614872045,85.8861763509405,87.19855225839018,1256,best,0.4166666666666667,0.7851851851851852,94.69374002858407,87.01085025142315
913,10,12,2000,2000,3,84.46681614872045,85.8861763509405,87.19855225839018,1256,random,1.0,0.9111111111111111,98.99146425900497,85.80803966541345
914,10,12,2000,2000,3,84.46883916226048,85.76594363907176,86.88369925672379,1345,best,0.75,0.8740740740740741,99.46157826136294,86.746298656686
915,10,12,2000,2000,3,84.46883916226048,85.76594363907176,86.88369925672379,1345,random,0.9166666666666666,0.9185185185185185,99.702270699582,85.75741483050024
916,10,12,2000,2000,3,84.47199172570863,85.61198362544272,86.52230655457932,1249,best,0.75,0.8518518518518519,42.772506546113334,86.42150107122114
917,10,12,2000,2000,3,84.47199172570863,85.61198362544272,86.52230655457932,1249,random,1.0,0.9555555555555556,79.71065305631363,85.46877662640631
918,10,12,2000,2000,3,84.4832789804025,85.95507549601636,87.62443362460955,1215,best,0.4166666666666667,0.8222222222222222,97.00099870509709,87.24369168095187
919,10,12,2000,2000,3,84.4832789804025,85.95507549601636,87.62443362460955,1215,random,0.8333333333333334,0.9407407407407408,87.82322650735102,86.0568194381996
920,10,12,2000,2000,3,84.49952418195825,85.85068076141904,86.97893994315024,1032,best,0.75,0.8666666666666667,96.35376222506251,86.81342142988277
921,10,12,2000,2000,3,84.49952418195825,85.85068076141904,86.97893994315024,1032,random,1.0,0.9185185185185185,99.30271494479767,85.72389853014371
922,10,12,2000,2000,3,84.50676872929627,85.748777256104,86.95498707951616,1493,best,0.5833333333333334,0.8074074074074074,89.03997093292911,86.80965504195818
923,10,12,2000,2000,3,84.50676872929627,85.748777256104,86.95498707951616,1493,random,1.0,0.9481481481481482,99.20726448245574,85.87217435402125
924,10,12,2000,2000,3,84.5094880976454,85.84767698772121,86.88389990587481,1207,best,0.6666666666666666,0.8740740740740741,97.19915835363415,86.79373119888527
925,10,12,2000,2000,3,84.5094880976454,85.84767698772121,86.88389990587481,1207,random,0.9166666666666666,0.8814814814814814,97.7670513339995,85.74336995879455
926,10,12,2000,2000,3,84.51117419519198,85.90410091652116,86.99146478843318,1038,best,0.6666666666666666,0.837037037037037,99.10581908745726,86.90686170663818
927,10,12,2000,2000,3,84.51117419519198,85.90410091652116,86.99146478843318,1038,random,0.9166666666666666,0.9037037037037037,84.1664163085694,85.95787566556051
928,10,12,2000,2000,3,84.51812737981776,85.8409443773757,87.0467018533366,1487,best,0.5833333333333334,0.8666666666666667,91.8061520484851,86.88729386632686
929,10,12,2000,2000,3,84.51812737981776,85.8409443773757,87.0467018533366,1487,random,1.0,0.9185185185185185,99.00994994287227,85.81806157603006
930,10,12,2000,2000,3,84.5289970415517,85.75793068576078,86.93677982466274,1488,best,0.6666666666666666,0.8222222222222222,98.7534089862783,86.83368181234846
931,10,12,2000,2000,3,84.5289970415517,85.75793068576078,86.93677982466274,1488,random,1.0,0.8962962962962963,98.43328849729437,85.9804424498319
932,10,12,2000,2000,3,84.54291329801971,85.6733383791415,86.77834328148913,1418,best,0.5,0.8518518518518519,84.96947799241548,86.67155409111705
933,10,12,2000,2000,3,84.54291329801971,85.6733383791415,86.77834328148913,1418,random,1.0,0.9037037037037037,93.90012181922185,85.6714233334328
934,10,12,2000,2000,3,84.54371867377697,85.92160579545286,87.0416025718768,1104,best,0.75,0.8814814814814814,89.7095232056032,86.88456866453139
935,10,12,2000,2000,3,84.54371867377697,85.92160579545286,87.0416025718768,1104,random,0.9166666666666666,0.9037037037037037,99.47851355302258,85.96252839155459
936,10,12,2000,2000,3,84.55429844361768,85.9577245012507,87.07703688959542,1336,best,0.5833333333333334,0.8592592592592593,91.93302553675554,86.91931483987511
937,10,12,2000,2000,3,84.55429844361768,85.9577245012507,87.07703688959542,1336,random,1.0,0.8740740740740741,99.65543049296242,86.12392602624723
938,10,12,2000,2000,3,84.55484861560154,85.85136188833764,86.90297336625127,1282,best,0.75,0.8888888888888888,97.96986716176073,86.80181222424989
939,10,12,2000,2000,3,84.55484861560154,85.85136188833764,86.90297336625127,1282,random,0.9166666666666666,0.9037037037037037,96.5696893564238,85.9737177375698
940,10,12,2000,2000,3,84.57033881618014,86.00671888455788,87.52689150724837,1028,best,0.4166666666666667,0.7925925925925926,89.27222291658803,87.31492172105489
941,10,12,2000,2000,3,84.57033881618014,86.00671888455788,87.52689150724837,1028,random,0.8333333333333334,0.9037037037037037,92.03187513916124,85.97222962503326
942,10,12,2000,2000,3,84.57780952581976,85.79216642868377,86.76503676099094,1452,best,0.75,0.8666666666666667,89.45886351522336,86.70179348977928
943,10,12,2000,2000,3,84.57780952581976,85.79216642868377,86.76503676099094,1452,random,0.9166666666666666,0.9259259259259259,96.57677808227999,85.85652214050856
944,10,12,2000,2000,3,84.58852105241968,85.64321758230675,86.53595539081276,1040,best,0.75,0.8814814814814814,92.86882850341397,86.49004986308164
945,10,12,2000,2000,3,84.58852105241968,85.64321758230675,86.53595539081276,1040,random,1.0,0.9333333333333333,96.752631651296,85.39472301255418
946,10,12,2000,2000,3,84.58900142105485,85.84568870320908,86.95753584508817,1216,best,0.5833333333333334,0.8518518518518519,98.94127274280368,86.87335911674964
947,10,12,2000,2000,3,84.58900142105485,85.84568870320908,86.95753584508817,1216,random,1.0,0.9407407407407408,99.70754907299467,85.88908017569149
948,10,12,2000,2000,3,84.60733509419492,85.64798927646098,86.86056637162282,1123,best,0.4166666666666667,0.8222222222222222,95.55588552290307,86.72914012393758
949,10,12,2000,2000,3,84.60733509419492,85.64798927646098,86.86056637162282,1123,random,0.9166666666666666,0.8888888888888888,98.56098175677279,85.61123315195869
950,10,12,2000,2000,3,84.62058723398559,86.28038741725854,87.65747978761212,1483,best,0.5,0.7777777777777778,69.75807610476967,87.46392760696678
951,10,12,2000,2000,3,84.62058723398559,86.28038741725854,87.65747978761212,1483,random,1.0,0.9259259259259259,97.81791733928222,86.3122396043997
952,10,12,2000,2000,3,84.64284878296802,85.88592380996715,86.9173561381346,1039,best,0.5,0.8592592592592593,97.288229146379,86.77690640990153
953,10,12,2000,2000,3,84.64284878296802,85.88592380996715,86.9173561381346,1039,random,1.0,0.9185185185185185,97.83605681311745,85.85489928594994
954,10,12,2000,2000,3,84.65358981411758,86.13277519218984,87.45352299160616,1470,best,0.5,0.8148148148148148,82.63722630244584,87.26677263072456
955,10,12,2000,2000,3,84.65358981411758,86.13277519218984,87.45352299160616,1470,random,1.0,0.9111111111111111,98.11891828663138,86.07945840307534
956,10,12,2000,2000,3,84.6687546500742,85.77211048824232,86.80186032293743,1045,best,0.5833333333333334,0.8518518518518519,91.00128083628164,86.68967939400586
